StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,regret_yn,decision,regret_intensity_1,regret_regulation,regret_regulation_7_TEXT,rumination,reverse_1,reverse_2,reverse_3,reverse_4,resolved,emo_event,rumination_nr,emotions_1,emotions_2,emotions_3,emotions_4,emotions_5,emotions_6,emotions_7,emotions_8,regret_intensity_1,regret_regulation,regret_regulation_7_TEXT,rumination,reverse_1,reverse_2,reverse_3,reverse_4,resolved,PID,DAY_NUM,SURVEY_TYPE,DECISION_TO_SHOW,NEXT_SURVEY,DECISION
2025-05-27 14:03:46,2025-05-27 14:03:51,IP Address,107.199.56.64,44,5,False,2025-05-27 15:03:54,R_7k62tqbO1xN3dQG,Participant,Participant,kpetrova@stanford.edu,112003,37.3526,-121.9541,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112003,2,general,"I let ny cat outside over night,",general,
2025-05-27 16:09:35,2025-05-27 16:10:12,IP Address,107.77.211.53,100,37,True,2025-05-27 16:10:13,R_1ayO5PjHa2j5bj3,Participant,Participant,kpetrova@stanford.edu,111700,41.8483,-87.6517,anonymous,EN,No,,,,,,,,,,,"happy cuz i got off work ",Thought about it a little,92,12,31,7,10,99,9,8,,,,,,,,,,111700,3,general,,general,
2025-05-27 16:28:08,2025-05-27 16:28:30,IP Address,153.18.72.55,100,21,True,2025-05-27 16:28:30,R_1x1nOivOdVnVluN,Participant,Participant,kpetrova@stanford.edu,111748,37.3859,-122.0882,anonymous,EN,No,,,,,,,,,,,good,Thought about it a little,17,14,17,14,9,16,23,10,,,,,,,,,,111748,1,general,I got lower grades of myexam,general,
2025-05-27 16:28:34,2025-05-27 16:28:48,IP Address,153.18.72.55,100,14,True,2025-05-27 16:28:49,R_1SpKfeiqLE8mn2F,Participant,Participant,kpetrova@stanford.edu,111748,37.3859,-122.0882,anonymous,EN,No,,,,,,,,,,,"good
",Thought about it a little,18,17,8,18,25,14,10,21,,,,,,,,,,111748,1,general,I got lower grades of myexam,general,
2025-05-27 16:44:59,2025-05-27 16:45:53,IP Address,172.59.161.109,100,53,True,2025-05-27 16:45:53,R_7ltVeaTUswuUybE,Participant,Participant,kpetrova@stanford.edu,111655,37.3512,-121.8846,anonymous,EN,Yes,I regret not going harder at the gym because I just ate a big meal,28,I tried to (or made a plan to) change the situation.,,Thought about it a little,12,100,18,0,"Yes, I think this situation is resolved",,,,,,,,,,,,,,,,,,,,111655,2,general,,general,I regret not going harder at the gym because I just ate a big meal
2025-05-27 17:13:39,2025-05-27 17:14:42,IP Address,73.93.63.122,100,62,True,2025-05-27 17:14:43,R_3NgGqpdllM66AGV,Participant,Participant,kpetrova@stanford.edu,112003,37.4405,-122.1478,anonymous,EN,No,,,,,,,,,,,"My coworkers where worried about my stomach ache. ",Thought about it a little,,,,,,,,,,,,,,,,,,112003,2,general,"I let ny cat outside over night,",general,
2025-05-27 17:14:13,2025-05-27 17:15:05,IP Address,172.59.160.71,100,51,True,2025-05-27 17:15:05,R_61HMysfTRdqFCXT,Participant,Participant,kpetrova@stanford.edu,109651,37.3512,-121.8846,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,6,I thought of other ways to interpret the situation.,,Haven't thought about it at all,,,,,"No, I might feel regret or think more about this situation in the near future",109651,3,followup,"Not calling the lab tech on her rudeness, lack of professionalism and safety issues.",,
2025-05-27 18:23:26,2025-05-27 18:24:03,IP Address,76.102.63.23,100,36,True,2025-05-27 18:24:04,R_3OIkq5tbHyvxD72,Participant,Participant,kpetrova@stanford.edu,109651,37.3486,-121.9732,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,18,I tried to distract myself from the event or my emotions.,,Haven't thought about it at all,,,20,,"No, I might feel regret or think more about this situation in the near future",109651,3,followup,"Not calling the lab tech on her rudeness, lack of professionalism and safety issues.",,
2025-05-27 18:43:16,2025-05-27 18:43:29,IP Address,73.231.1.9,100,12,True,2025-05-27 18:43:29,R_5JJf7ElEFe0bQvV,Participant,Participant,kpetrova@stanford.edu,111748,37.359,-122.0866,anonymous,EN,No,,,,,,,,,,,go o d,Thought about it a little,40,36,35,31,31,40,40,36,,,,,,,,,,111748,1,general,I got lower grades of myexam,general,
2025-05-27 19:24:50,2025-05-27 19:26:28,IP Address,107.77.211.53,100,97,True,2025-05-27 19:26:29,R_5fqwtkTl2NihnYl,Participant,Participant,kpetrova@stanford.edu,111700,41.8483,-87.6517,anonymous,EN,No,,,,,,,,,,,"I’m tired after getting off of work ",Thought about it a little,70,11,18,5,7,91,5,11,,,,,,,,,,111700,3,general,,general,
2025-05-27 19:37:10,2025-05-27 19:37:44,IP Address,172.59.161.114,100,33,True,2025-05-27 19:37:44,R_5UaAgWqTVpSibEt,Participant,Participant,kpetrova@stanford.edu,111655,37.3512,-121.8846,anonymous,EN,No,,,,,,,,,,,I am hanging out with my friends right now and im having a good time.,Haven't thought about it at all,48,,29,0,,41,,,,,,,,,,,,111655,2,general,I regret not going harder at the gym because I just ate a big meal,general,
2025-05-27 21:03:31,2025-05-27 21:04:45,IP Address,73.93.63.122,100,74,True,2025-05-27 21:04:46,R_3k0yaMvfD5BVcdj,Participant,Participant,kpetrova@stanford.edu,112003,37.4405,-122.1478,anonymous,EN,No,,,,,,,,,,,"A customer asked me to go and talk to him and his wife and they where arguing and I didn’t want to be a part of it ",Haven't thought about it at all,,,69,89,,,,,,,,,,,,,,112003,2,general,"I let ny cat outside over night,",general,
2025-05-28 01:34:44,2025-05-28 01:35:40,IP Address,99.37.244.15,100,55,True,2025-05-28 01:35:40,R_3S6bn5RyIDL1KPK,Participant,Participant,kpetrova@stanford.edu,111925,37.3698,-121.816,anonymous,EN,No,,,,,,,,,,,I just got a compliment from my dad and it make me feel so happy.,Thought about it a lot,93,82,,,,81,,,,,,,,,,,,111925,3,general,I got bad grade in my exam because I didn’t try my best.,general,
2025-05-28 01:35:51,2025-05-28 01:37:06,IP Address,99.37.244.15,100,75,True,2025-05-28 01:37:07,R_1TSLyZQ8ur3tK1P,Participant,Participant,kpetrova@stanford.edu,111925,37.3698,-121.816,anonymous,EN,No,,,,,,,,,,,I had a bad day with my friend when she feeling sad and I feel sorry for her.,Thought about it a little,,,39,,54,,,,,,,,,,,,,111925,3,general,I got bad grade in my exam because I didn’t try my best.,general,
2025-05-28 01:37:19,2025-05-28 01:38:29,IP Address,99.37.244.15,100,70,True,2025-05-28 01:38:30,R_5ESNN1GgmH1812x,Participant,Participant,kpetrova@stanford.edu,111925,37.3698,-121.816,anonymous,EN,Yes,I had a mistake and make my friend feel angry.,,"I did something pleasurable to compensate for the negativity (like going for a walk, playing a video game, or eating a sweet treat),I tried to (or made a plan to) change the situation.,I turned to someone else for support or comfort.",,Thought about it a lot,52,67,82,59,"Yes, I think this situation is resolved",,,,,,,,,,,,,,,,,,,,111925,3,general,I got bad grade in my exam because I didn’t try my best.,general,I had a mistake and make my friend feel angry.
2025-05-28 01:38:39,2025-05-28 01:39:07,IP Address,99.37.244.15,100,27,True,2025-05-28 01:39:07,R_6WWU5QsQQx3ocBr,Participant,Participant,kpetrova@stanford.edu,111925,37.3698,-121.816,anonymous,EN,No,,,,,,,,,,,I ate a new food today.,Thought about it a little,59,,,,,,59,,,,,,,,,,,111925,3,general,I had a mistake and make my friend feel angry.,general,
2025-05-28 08:49:16,2025-05-28 08:52:38,IP Address,153.18.72.53,100,201,True,2025-05-28 08:52:38,R_3mE71GT7iqz0CVX,Participant,Participant,kpetrova@stanford.edu,108589,37.3859,-122.0882,anonymous,EN,Yes,I woke up later than I wanted to and it made me late for my morning class,20,"I thought of other ways to interpret the situation.,I did something pleasurable to compensate for the negativity (like going for a walk, playing a video game, or eating a sweet treat),I tried to (or made a plan to) change the situation.,I tried to accept the situation and my feelings.",,Haven't thought about it at all,,40,60,,"Yes, I think this situation is resolved",,,,,,,,,,,,,,,,,,,,108589,1,,,general,I woke up later than I wanted to and it made me late for my morning class
2025-05-28 10:01:49,2025-05-28 10:02:10,IP Address,107.77.213.153,100,20,True,2025-05-28 10:02:10,R_12RO1aOt6ufLcf0,Participant,Participant,kpetrova@stanford.edu,111700,37.7047,-122.1245,anonymous,EN,No,,,,,,,,,,,happy cuz i finished some work,Thought about it a little,81,8,27,8,11,94,5,8,,,,,,,,,,111700,4,general,,general,
2025-05-28 10:02:17,2025-05-28 10:02:51,IP Address,107.77.213.153,100,34,True,2025-05-28 10:02:52,R_5GvlPntzLOuw5i9,Participant,Participant,kpetrova@stanford.edu,111700,37.7047,-122.1245,anonymous,EN,No,,,,,,,,,,,excited to eat good food after work,Thought about it a little,76,12,23,6,9,98,8,5,,,,,,,,,,111700,4,general,,general,
2025-05-28 11:30:32,2025-05-28 11:31:27,IP Address,107.199.56.64,100,54,True,2025-05-28 11:31:27,R_3rkJSV4i7zUPJ61,Participant,Participant,kpetrova@stanford.edu,112003,37.3526,-121.9541,anonymous,EN,Yes,I didn’t get up on time and I didn’t make breakfast.,92,I tried to accept the situation and my feelings.,,Thought about it a little,,72,89,,"Yes, I think this situation is resolved",,,,,,,,,,,,,,,,,,,,112003,3,general,"I let ny cat outside over night,",general,I didn’t get up on time and I didn’t make breakfast.
2025-05-28 11:33:12,2025-05-28 11:33:53,IP Address,153.18.72.55,100,41,True,2025-05-28 11:33:53,R_51uZ79UboH5F34Z,Participant,Participant,kpetrova@stanford.edu,111748,37.3859,-122.0882,anonymous,EN,Yes,I got a exam,2,I tried to (or made a plan to) change the situation.,,Thought about it a little,28,11,11,13,"Yes, I think this situation is resolved",,,,,,,,,,,,,,,,,,,,111748,2,general,I got lower grades of myexam,general,I got a exam
2025-05-28 11:31:34,2025-05-28 11:34:06,IP Address,107.199.56.64,100,152,True,2025-05-28 11:34:06,R_37lEKjOaaDqbv7W,Participant,Participant,kpetrova@stanford.edu,112003,37.3526,-121.9541,anonymous,EN,No,,,,,,,,,,,I was falling asleep last night and my cat had the zoomies and it annoyed me because I was trying to go to bed .,Thought about it a little,,,,100,83,,100,84,,,,,,,,,,112003,3,general,I didn’t get up on time and I didn’t make breakfast.,general,
2025-05-28 11:51:43,2025-05-28 11:52:04,IP Address,76.102.63.23,100,21,True,2025-05-28 11:52:05,R_6NyIxTbqcdIJaYG,Participant,Participant,kpetrova@stanford.edu,109651,37.3486,-121.9732,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,I tried to accept the situation and my feelings.,,Haven't thought about it at all,,,,,"Yes, I think this situation is resolved",109651,4,followup,"Not calling the lab tech on her rudeness, lack of professionalism and safety issues.",general,
2025-05-28 11:29:54,2025-05-28 11:30:26,IP Address,107.199.56.64,17,32,False,2025-05-28 12:29:59,R_7Hv4iTqo9ekkgG5,Participant,Participant,kpetrova@stanford.edu,112003,37.3526,-121.9541,anonymous,EN,Yes,I didn’t get up on time and I didn’t eat breakfast.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112003,3,general,"I let ny cat outside over night,",followup,
2025-05-28 12:29:38,2025-05-28 12:30:02,IP Address,172.59.160.138,100,23,True,2025-05-28 12:30:02,R_5YyQxl44IqKeHxQ,Participant,Participant,kpetrova@stanford.edu,111655,37.3512,-121.8846,anonymous,EN,No,,,,,,,,,,,Im at work and its going pretty well,Thought about it a little,43,34,,,,31,,,,,,,,,,,,111655,3,general,I regret not going harder at the gym because I just ate a big meal,general,
2025-05-28 13:04:05,2025-05-28 13:04:44,IP Address,107.77.213.153,100,38,True,2025-05-28 13:04:44,R_1rvWuH8IpkaliaB,Participant,Participant,kpetrova@stanford.edu,111700,37.7047,-122.1245,anonymous,EN,No,,,,,,,,,,,happy cuz i got a drink,Thought about it a little,87,6,20,15,5,94,18,11,,,,,,,,,,111700,4,general,,general,
2025-05-28 13:09:52,2025-05-28 13:10:54,IP Address,172.59.161.187,100,61,True,2025-05-28 13:10:54,R_3hyV8Unmlk6HwDH,Participant,Participant,kpetrova@stanford.edu,112003,37.3512,-121.8846,anonymous,EN,No,,,,,,,,,,,My sister texted me that my mom is feeling sick and she didn’t call anyone to help her take her to the doctors .,Couldn't stop thinking about it,,,85,100,93,,,68,,,,,,,,,,112003,3,general,I didn’t get up on time and I didn’t make breakfast.,general,
2025-05-28 13:29:00,2025-05-28 14:08:43,IP Address,153.18.72.55,100,2382,True,2025-05-28 14:08:43,R_1CEmDIzATj7Ilsv,Participant,Participant,kpetrova@stanford.edu,112138,37.3859,-122.0882,anonymous,EN,No,,,,,,,,,,,I felt positive when I was tutoring and my tutee did well and understood the concepts.,Thought about it a little,32,47,22,,38,38,,38,,,,,,,,,,112138,1,,,general,
2025-05-28 14:13:13,2025-05-28 14:13:41,IP Address,172.59.161.224,100,28,True,2025-05-28 14:13:41,R_1C6YziH5uBd3Krn,Participant,Participant,kpetrova@stanford.edu,111748,37.3512,-121.8846,anonymous,EN,No,,,,,,,,,,,"good
",Thought about it a little,20,9,17,7,11,20,14,8,,,,,,,,,,111748,2,general,I got a exam,general,
2025-05-28 14:13:47,2025-05-28 14:14:25,IP Address,172.59.161.224,100,38,True,2025-05-28 14:14:26,R_3go90QJw7Hbfriy,Participant,Participant,kpetrova@stanford.edu,111748,37.3512,-121.8846,anonymous,EN,No,,,,,,,,,,,good,Thought about it a little,23,11,5,9,14,6,23,15,,,,,,,,,,111748,2,general,I got a exam,general,
2025-05-28 14:40:58,2025-05-28 14:41:27,IP Address,76.102.63.23,100,28,True,2025-05-28 14:41:27,R_3Ea3waZAERGeweu,Participant,Participant,kpetrova@stanford.edu,109651,37.3486,-121.9732,anonymous,EN,No,,,,,,,,,,,"Talking to my daughter ",Couldn't stop thinking about it,94,92,,,,,,,,,,,,,,,,109651,4,general,"Not calling the lab tech on her rudeness, lack of professionalism and safety issues.",general,
2025-05-28 15:17:42,2025-05-28 15:18:14,IP Address,99.37.244.15,100,32,True,2025-05-28 15:18:14,R_7mjEfuohe0onQl5,Participant,Participant,kpetrova@stanford.edu,111925,37.3698,-121.816,anonymous,EN,No,,,,,,,,,,,I already finish my exam.,Thought about it a little,,,100,,24,,,,,,,,,,,,,111925,4,general,I had a mistake and make my friend feel angry.,general,
2025-05-28 15:18:04,2025-05-28 15:18:56,IP Address,153.18.72.55,100,52,True,2025-05-28 15:18:57,R_7gZbu3xvmTxxIfV,Participant,Participant,kpetrova@stanford.edu,112138,37.3859,-122.0882,anonymous,EN,No,,,,,,,,,,,I realized my friend wasn’t on campus and felt sad.,Haven't thought about it at all,49,,,,,38,,68,,,,,,,,,,112138,1,general,,general,
2025-05-28 15:18:18,2025-05-28 15:18:59,IP Address,99.37.244.15,100,40,True,2025-05-28 15:18:59,R_7Kme3TCEYQ0iU5p,Participant,Participant,kpetrova@stanford.edu,111925,37.3698,-121.816,anonymous,EN,No,,,,,,,,,,,I watched a good movie on Netflix with my friends last week.,Thought about it a little,92,95,,,,,,,,,,,,,,,,111925,4,general,I had a mistake and make my friend feel angry.,general,
2025-05-28 15:19:09,2025-05-28 15:20:15,IP Address,99.37.244.15,100,66,True,2025-05-28 15:20:16,R_5VezoUndz9sNUU4,Participant,Participant,kpetrova@stanford.edu,111925,37.3698,-121.816,anonymous,EN,No,,,,,,,,,,,I been struggling to find myself and I think about it a lot of times in my life also now.,Thought about it a lot,,,29,,71,,,20,,,,,,,,,,111925,4,general,I had a mistake and make my friend feel angry.,general,
2025-05-28 15:21:14,2025-05-28 15:21:32,IP Address,172.59.161.112,100,18,True,2025-05-28 15:21:32,R_7KrywKUYajkDJY5,Participant,Participant,kpetrova@stanford.edu,111748,37.3512,-121.8846,anonymous,EN,No,,,,,,,,,,,"good
",Thought about it a little,10,8,7,12,10,9,15,12,,,,,,,,,,111748,2,general,I got a exam,general,
2025-05-28 15:20:20,2025-05-28 15:22:02,IP Address,99.37.244.15,100,102,True,2025-05-28 15:22:02,R_50VL5NjXunghcK9,Participant,Participant,kpetrova@stanford.edu,111925,37.3698,-121.816,anonymous,EN,Yes,I had argument with my friend then I decided to be silent treatment with she and now we are still angry with each other.,73,"I thought of other ways to interpret the situation.,I tried to distract myself from the event or my emotions.,I tried to (or made a plan to) change the situation.",,Thought about it a lot,49,81,93,27,"No, I might feel regret or think more about this situation in the near future",,,,,,,,,,,,,,,,,,,,111925,4,general,I had a mistake and make my friend feel angry.,followup,I had argument with my friend then I decided to be silent treatment with she and now we are still angry with each other.
2025-05-28 15:22:35,2025-05-28 15:22:59,IP Address,172.59.160.138,100,23,True,2025-05-28 15:22:59,R_5aklzUIpc3tNtf4,Participant,Participant,kpetrova@stanford.edu,111655,37.3512,-121.8846,anonymous,EN,No,,,,,,,,,,,I AM FINALLY OFF WORK AND IM EXCITED TO EAT,Thought about it a lot,100,65,,,,57,,,,,,,,,,,,111655,3,general,I regret not going harder at the gym because I just ate a big meal,general,
2025-05-28 16:04:13,2025-05-28 16:04:48,IP Address,76.102.63.23,100,34,True,2025-05-28 16:04:48,R_6V1kTsGw6mGJrln,Participant,Participant,kpetrova@stanford.edu,109651,37.3486,-121.9732,anonymous,EN,No,,,,,,,,,,,Sitting down to study,Couldn't stop thinking about it,,,71,,,,57,22,,,,,,,,,,109651,4,general,"Not calling the lab tech on her rudeness, lack of professionalism and safety issues.",general,
2025-05-28 16:07:33,2025-05-28 16:08:03,IP Address,107.77.213.153,100,29,True,2025-05-28 16:08:03,R_1Apjcn8VI44JRol,Participant,Participant,kpetrova@stanford.edu,111700,37.7047,-122.1245,anonymous,EN,No,,,,,,,,,,,happy cuz i js got off work and i’m about to get food,Thought about it a lot,92,7,8,8,5,97,9,4,,,,,,,,,,111700,4,general,,general,
2025-05-28 16:42:51,2025-05-28 16:44:25,IP Address,73.93.63.122,100,94,True,2025-05-28 16:44:26,R_79sydGKB7Nfnkc1,Participant,Participant,kpetrova@stanford.edu,112003,37.4405,-122.1478,anonymous,EN,No,,,,,,,,,,,"Talking to my coworker about my weekend and how I need to change my habits . 
",Thought about it a little,,,65,,,,72,0,,,,,,,,,,112003,3,general,I didn’t get up on time and I didn’t make breakfast.,general,
2025-05-28 18:22:13,2025-05-28 18:22:48,IP Address,107.77.213.153,100,34,True,2025-05-28 18:22:49,R_3EuD1WfTCYgxyxo,Participant,Participant,kpetrova@stanford.edu,111700,37.7047,-122.1245,anonymous,EN,No,,,,,,,,,,,Pretty tired because I just woke up from a nap,Thought about it a little,77,7,9,10,5,84,10,9,,,,,,,,,,111700,4,general,,general,
2025-05-28 19:19:14,2025-05-28 19:19:35,IP Address,172.59.161.178,100,20,True,2025-05-28 19:19:35,R_7PXiboSYUmjwsRL,Participant,Participant,kpetrova@stanford.edu,111748,37.3512,-121.8846,anonymous,EN,No,,,,,,,,,,,"good
",Thought about it a little,11,17,16,16,9,18,21,6,,,,,,,,,,111748,2,general,I got a exam,general,
2025-05-28 19:18:45,2025-05-28 19:20:24,IP Address,99.37.244.15,100,98,True,2025-05-28 19:20:24,R_6FaFVWAso3qQjbC,Participant,Participant,kpetrova@stanford.edu,111925,37.3698,-121.816,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,98,"I thought of other ways to interpret the situation.,I did something pleasurable to compensate for the negativity (like going for a walk, playing a video game, or eating a sweet treat),I tried to (or made a plan to) change the situation.",,Thought about it a lot,55,51,99,41,"No, I might feel regret or think more about this situation in the near future",111925,4,followup,I had argument with my friend then I decided to be silent treatment with she and now we are still angry with each other.,,
